x,y,layer1,layer2,voltage1,voltage2,current
229.063,2536.69,L3_-_GND,L4_-_SECONDARY,0.00115716,0.00115626,0.0103733
229.063,2674.48,L1_-_PRIMARY,L2_-_GND,0.00105845,0.00106137,-0.0338305
229.063,2674.48,L2_-_GND,L3_-_GND,0.00106137,0.00107968,-0.0373691
229.063,2674.48,L3_-_GND,L4_-_SECONDARY,0.00107968,0.00108089,-0.0140116
240.396,2830.47,L1_-_PRIMARY,L2_-_GND,0.000954208,0.000964556,-0.0383314
240.396,2830.47,L2_-_GND,L3_-_GND,0.000964556,0.00102981,-0.0425977
240.396,2830.47,L3_-_GND,L4_-_SECONDARY,0.00102981,0.00103144,-0.00605229
240.396,2948.58,L1_-_PRIMARY,L2_-_GND,0.000852449,0.000869671,-0.0638009
240.396,2948.58,L2_-_GND,L3_-_GND,0.000869671,0.000977609,-0.0704604
240.396,2948.58,L3_-_GND,L4_-_SECONDARY,0.000977609,0.000991915,-0.0529993
299.451,2771.41,L1_-_PRIMARY,L2_-_GND,0.000983565,0.000995942,-0.0458492
299.451,2771.41,L2_-_GND,L3_-_GND,0.000995942,0.00106457,-0.0448005
299.451,2771.41,L3_-_GND,L4_-_SECONDARY,0.00106457,0.00107231,-0.0286553
299.451,2889.52,L1_-_PRIMARY,L2_-_GND,0.00090292,0.000917437,-0.0537802
299.451,2889.52,L2_-_GND,L3_-_GND,0.000917437,0.00101351,-0.0627121
299.451,2889.52,L3_-_GND,L4_-_SECONDARY,0.00101351,0.00102673,-0.0489887
376.008,3127.93,L1_-_PRIMARY,L2_-_GND,0,9.30431e-05,-7.06203
376.008,3127.93,L2_-_GND,L3_-_GND,9.30431e-05,0.000463282,-4.95178
376.008,3127.93,L3_-_GND,L4_-_SECONDARY,0.000463282,0.000507365,-3.34594
376.008,3561,L1_-_PRIMARY,L2_-_GND,36.7785,36.7785,-2.15722e-09
376.008,3561,L2_-_GND,L3_-_GND,36.7785,36.7785,-1.52051e-09
376.008,3561,L3_-_GND,L4_-_SECONDARY,36.7785,36.7785,-1.07861e-09
348.664,113.934,L1_-_PRIMARY,L2_-_GND,0.0018473,0.0018473,-4.0165e-15
348.664,113.934,L2_-_GND,L3_-_GND,0.0018473,0.0018486,-0.000852173
348.664,113.934,L3_-_GND,L4_-_SECONDARY,0.0018486,0.00184872,-0.000408963
348.664,172.99,L1_-_PRIMARY,L2_-_GND,0.00184633,0.00184633,-3.2132e-15
348.664,172.99,L2_-_GND,L3_-_GND,0.00184633,0.00184814,-0.00118326
348.664,172.99,L3_-_GND,L4_-_SECONDARY,0.00184814,0.00184854,-0.00145783
348.664,232.045,L1_-_PRIMARY,L2_-_GND,0.00184344,0.00184344,-3.2132e-15
348.664,232.045,L2_-_GND,L3_-_GND,0.00184344,0.00184688,-0.00224163
348.664,232.045,L3_-_GND,L4_-_SECONDARY,0.00184688,0.00184803,-0.00428093
358.506,2830.47,L1_-_PRIMARY,L2_-_GND,0.000992493,0.00100682,-0.0530853
358.506,2830.47,L2_-_GND,L3_-_GND,0.00100682,0.00108837,-0.0532368
358.506,2830.47,L3_-_GND,L4_-_SECONDARY,0.00108837,0.00109147,-0.0114719
358.506,2948.58,L1_-_PRIMARY,L2_-_GND,0.000897153,0.000916436,-0.0714343
358.506,2948.58,L2_-_GND,L3_-_GND,0.000916436,0.00103625,-0.0782146
358.506,2948.58,L3_-_GND,L4_-_SECONDARY,0.00103625,0.00105213,-0.058825
358.507,4267.48,L1_-_PRIMARY,L2_-_GND,0.00156439,0.00156439,-2.4099e-15
358.507,4267.48,L2_-_GND,L3_-_GND,0.00156439,0.00162445,-0.0392061
358.507,4267.48,L3_-_GND,L4_-_SECONDARY,0.00162445,0.00163527,-0.0400683
407.719,113.934,L1_-_PRIMARY,L2_-_GND,0.00184805,0.00184805,-3.2132e-15
407.719,113.934,L2_-_GND,L3_-_GND,0.00184805,0.0018492,-0.000745359
407.719,113.934,L3_-_GND,L4_-_SECONDARY,0.0018492,0.00184938,-0.000671239
407.719,172.99,L1_-_PRIMARY,L2_-_GND,0.00184727,0.00184727,-3.2132e-15
407.719,172.99,L2_-_GND,L3_-_GND,0.00184727,0.00184882,-0.00101612
407.719,172.99,L3_-_GND,L4_-_SECONDARY,0.00184882,0.0018492,-0.00140783
407.719,232.045,L1_-_PRIMARY,L2_-_GND,0.00184483,0.00184483,-3.2132e-15
407.719,232.045,L2_-_GND,L3_-_GND,0.00184483,0.00184785,-0.00197026
407.719,232.045,L3_-_GND,L4_-_SECONDARY,0.00184785,0.00184877,-0.00344241
417.561,2771.41,L1_-_PRIMARY,L2_-_GND,0.00103464,0.00105391,-0.0713978
417.561,2771.41,L2_-_GND,L3_-_GND,0.00105391,0.00114292,-0.0581041
417.561,2771.41,L3_-_GND,L4_-_SECONDARY,0.00114292,0.0011542,-0.0418047
417.561,2889.52,L1_-_PRIMARY,L2_-_GND,0.000954935,0.000971826,-0.0625717
417.561,2889.52,L2_-_GND,L3_-_GND,0.000971826,0.00108158,-0.0716469
417.561,2889.52,L3_-_GND,L4_-_SECONDARY,0.00108158,0.00109681,-0.0564209
466.774,113.934,L1_-_PRIMARY,L2_-_GND,0.00184983,0.00184983,-3.2132e-15
466.774,113.934,L2_-_GND,L3_-_GND,0.00184983,0.00185037,-0.000349414
466.774,113.934,L3_-_GND,L4_-_SECONDARY,0.00185037,0.00185007,0.00109615
466.774,172.99,L1_-_PRIMARY,L2_-_GND,0.00184921,0.00184921,-3.2132e-15
466.774,172.99,L2_-_GND,L3_-_GND,0.00184921,0.00185004,-0.000538771
466.774,172.99,L3_-_GND,L4_-_SECONDARY,0.00185004,0.0018499,0.000525005
466.774,232.045,L1_-_PRIMARY,L2_-_GND,0.00184731,0.00184731,-3.2132e-15
466.774,232.045,L2_-_GND,L3_-_GND,0.00184731,0.00184937,-0.0013494
