x,y,layer1,layer2,voltage1,voltage2,current
1226.62,1861.97,L1_-_PRIMARY,L2_-_GND,35.8714,35.8714,-0.0259837
1226.62,1861.97,L2_-_GND,L3_-_GND,35.8714,35.8715,-0.0259837
1226.62,1861.97,L3_-_GND,L4_-_SECONDARY,35.8715,35.8715,-0.0259837
1262.15,535.764,L1_-_PRIMARY,L2_-_GND,0.00854071,0.00852416,0.0613207
1262.15,535.764,L2_-_GND,L3_-_GND,0.00852416,0.00850036,0.0155315
1262.15,535.764,L3_-_GND,L4_-_SECONDARY,0.00850036,0.00850036,-6.4264e-15
1287.64,1578.5,L1_-_PRIMARY,L2_-_GND,35.8731,35.8731,0.0169121
1287.64,1578.5,L2_-_GND,L3_-_GND,35.8731,35.8731,0.0169121
1287.64,1578.5,L3_-_GND,L4_-_SECONDARY,35.8731,35.8731,0.0169121
1287.64,1625.75,L1_-_PRIMARY,L2_-_GND,35.873,35.873,0.0309133
1287.64,1625.75,L2_-_GND,L3_-_GND,35.873,35.8729,0.0309133
1287.64,1625.75,L3_-_GND,L4_-_SECONDARY,35.8729,35.8729,0.0309133
1287.64,1672.99,L1_-_PRIMARY,L2_-_GND,35.8728,35.8727,0.0332185
1287.64,1672.99,L2_-_GND,L3_-_GND,35.8727,35.8727,0.0332185
1287.64,1672.99,L3_-_GND,L4_-_SECONDARY,35.8727,35.8727,0.0332185
1287.64,1720.23,L1_-_PRIMARY,L2_-_GND,35.8725,35.8725,0.0294698
1287.64,1720.23,L2_-_GND,L3_-_GND,35.8725,35.8725,0.0294698
1287.64,1720.23,L3_-_GND,L4_-_SECONDARY,35.8725,35.8725,0.0294698
1287.64,1767.48,L1_-_PRIMARY,L2_-_GND,35.872,35.872,0.00860404
1287.64,1767.48,L2_-_GND,L3_-_GND,35.872,35.872,0.00860404
1287.64,1767.48,L3_-_GND,L4_-_SECONDARY,35.872,35.872,0.00860404
1287.64,1814.72,L1_-_PRIMARY,L2_-_GND,35.8717,35.8717,-0.00789042
1287.64,1814.72,L2_-_GND,L3_-_GND,35.8717,35.8717,-0.00789042
1287.64,1814.72,L3_-_GND,L4_-_SECONDARY,35.8717,35.8717,-0.00789042
1287.64,1861.97,L1_-_PRIMARY,L2_-_GND,35.8714,35.8714,-0.0287524
1287.64,1861.97,L2_-_GND,L3_-_GND,35.8714,35.8714,-0.0287524
1287.64,1861.97,L3_-_GND,L4_-_SECONDARY,35.8714,35.8715,-0.0287524
1321.2,535.764,L1_-_PRIMARY,L2_-_GND,0.00856735,0.00856293,0.0163776
1321.2,535.764,L2_-_GND,L3_-_GND,0.00856293,0.00854842,0.00947272
1321.2,535.764,L3_-_GND,L4_-_SECONDARY,0.00854842,0.00854842,-6.4264e-15
1362.44,1688.74,L1_-_PRIMARY,L2_-_GND,0.0116236,0.0114204,0.752497
1362.44,1688.74,L2_-_GND,L3_-_GND,0.0114204,0.0108902,0.346108
1362.44,1688.74,L3_-_GND,L4_-_SECONDARY,0.0108902,0.0108902,-6.4264e-15
1362.44,1741.89,L1_-_PRIMARY,L2_-_GND,0.0116188,0.0114758,0.529798
1362.44,1741.89,L2_-_GND,L3_-_GND,0.0114758,0.0109773,0.325432
1362.44,1741.89,L3_-_GND,L4_-_SECONDARY,0.0109773,0.0109773,-6.4264e-15
1362.44,1848.19,L1_-_PRIMARY,L2_-_GND,0.0114979,0.0113459,0.562791
1362.44,1848.19,L2_-_GND,L3_-_GND,0.0113459,0.0108691,0.311252
1362.44,1848.19,L3_-_GND,L4_-_SECONDARY,0.0108691,0.0108691,-6.4264e-15
1362.44,1954.49,L1_-_PRIMARY,L2_-_GND,0.0113597,0.0110835,1.02311
1362.44,1954.49,L2_-_GND,L3_-_GND,0.0110835,0.0105609,0.341146
1362.44,1954.49,L3_-_GND,L4_-_SECONDARY,0.0105609,0.0105609,-6.4264e-15
1372.38,421.787,L1_-_PRIMARY,L2_-_GND,0.00858653,0.00858471,0.00674743
1372.38,421.787,L2_-_GND,L3_-_GND,0.00858471,0.00857314,0.00755301
